user_id,signup_date,country,acquisition_channel
7947,2025-04-07,Germany,Facebook
7948,2025-04-27,USA,Organic
7949,2025-07-18,Germany,Google Ads
7950,2025-11-16,Canada,Facebook
7951,2025-01-21,USA,Referral
7952,2025-07-19,USA,Google Ads
7953,2025-12-07,India,Facebook
7954,2025-09-05,USA,Referral
7955,2025-10-03,India,Google Ads
7956,2025-09-21,Germany,Referral
7957,2025-02-27,Germany,Google Ads
7958,2025-10-29,Germany,Referral
7959,2025-01-31,India,Facebook
7960,2025-09-06,Germany,Google Ads
7961,2025-04-03,UK,Google Ads
7962,2025-09-22,USA,Organic
7963,2025-09-28,India,Referral
7964,2025-04-04,Germany,Organic
7965,2025-06-03,UK,Referral
7966,2025-10-12,USA,Organic
7967,2025-03-21,USA,Google Ads
7968,2025-10-19,Germany,Organic
7969,2025-03-25,UK,Facebook
7970,2025-12-31,India,Facebook
7971,2025-02-06,Germany,Google Ads
7972,2025-12-08,USA,Google Ads
7973,2025-11-23,USA,Organic
7974,2025-08-20,USA,Google Ads
7975,2025-04-03,Germany,Organic
7976,2025-12-02,Canada,Referral
7977,2025-04-12,Canada,Google Ads
7978,2025-06-15,Canada,Organic
7979,2025-06-08,UK,Organic
7980,2025-01-14,Germany,Google Ads
7981,2025-08-13,USA,Organic
7982,2025-03-14,UK,Google Ads
7983,2025-09-06,Canada,Google Ads
7984,2025-04-01,India,Google Ads
7985,2025-08-04,UK,Facebook
7986,2025-03-31,UK,Facebook
7987,2025-01-29,Germany,Facebook
7988,2025-11-01,UK,Google Ads
7989,2025-08-08,Germany,Organic
7990,2025-11-24,India,Referral
7991,2025-08-03,USA,Facebook
7992,2025-08-09,USA,Google Ads
7993,2025-02-11,Canada,Google Ads
7994,2025-05-15,Canada,Referral
7995,2025-02-11,India,Google Ads
7996,2025-06-13,USA,Google Ads
7997,2025-12-27,Canada,Facebook
7998,2025-10-10,UK,Organic
7999,2025-02-27,Germany,Facebook
8000,2025-10-29,Canada,Google Ads
8001,2025-11-18,India,Organic
8002,2025-01-25,USA,Organic
8003,2025-03-14,India,Organic
8004,2025-05-09,Germany,Google Ads
8005,2025-03-28,Germany,Organic
8006,2025-11-26,India,Facebook
8007,2025-06-02,Canada,Facebook
8008,2025-07-01,Canada,Facebook
8009,2025-05-05,USA,Google Ads
8010,2025-03-08,USA,Google Ads
8011,2025-01-06,UK,Google Ads
8012,2025-05-05,UK,Facebook
8013,2025-11-10,USA,Facebook
8014,2025-11-22,UK,Organic
8015,2025-02-22,India,Google Ads
8016,2025-03-07,Canada,Referral
8017,2025-11-10,UK,Google Ads
8018,2025-03-23,UK,Facebook
8019,2025-03-28,India,Google Ads
8020,2025-01-02,Germany,Organic
8021,2025-07-23,USA,Organic
8022,2025-05-30,India,Referral
8023,2025-10-20,Germany,Facebook
8024,2025-04-13,India,Google Ads
8025,2025-01-24,Canada,Organic
8026,2025-07-31,India,Organic
8027,2025-03-06,India,Referral
8028,2025-07-28,Canada,Google Ads
8029,2025-09-08,USA,Organic
8030,2025-04-27,Germany,Google Ads
8031,2025-04-26,UK,Facebook
8032,2025-08-25,USA,Google Ads
8033,2025-04-15,India,Organic
8034,2025-09-16,UK,Organic
8035,2025-02-15,Canada,Google Ads
8036,2025-11-07,USA,Facebook
8037,2025-11-27,Germany,Facebook
8038,2025-08-04,USA,Google Ads
8039,2025-10-28,USA,Google Ads
8040,2025-11-29,UK,Facebook
8041,2025-01-24,Canada,Organic
8042,2025-02-04,Canada,Facebook
8043,2025-01-24,USA,Facebook
8044,2025-01-28,Canada,Referral
8045,2025-01-16,UK,Google Ads
8046,2025-02-28,UK,Organic
8047,2025-08-31,Germany,Facebook
8048,2025-07-26,Canada,Referral
8049,2025-09-28,Germany,Facebook
8050,2025-09-06,India,Organic
8051,2025-09-24,UK,Google Ads
8052,2025-07-12,USA,Referral
8053,2025-12-01,UK,Facebook
8054,2025-08-06,India,Facebook
8055,2025-04-25,USA,Google Ads
8056,2025-03-09,Canada,Referral
8057,2025-10-26,Canada,Organic
8058,2025-11-21,UK,Google Ads
8059,2025-03-16,USA,Google Ads
8060,2025-04-13,USA,Facebook
8061,2025-10-24,Germany,Google Ads
8062,2025-06-27,India,Facebook
8063,2025-08-03,Canada,Referral
8064,2025-11-11,UK,Organic
8065,2025-02-08,USA,Referral
8066,2025-09-16,Canada,Facebook
8067,2025-07-23,UK,Organic
8068,2025-01-07,Canada,Facebook
8069,2025-02-18,UK,Facebook
8070,2025-01-26,Canada,Facebook
8071,2025-06-10,Germany,Facebook
8072,2025-12-23,India,Referral
8073,2025-06-25,Canada,Facebook
8074,2025-03-20,India,Organic
8075,2025-01-02,Canada,Organic
8076,2025-05-12,USA,Facebook
8077,2025-10-03,Germany,Facebook
8078,2025-04-27,Germany,Facebook
8079,2025-06-13,India,Google Ads
8080,2025-10-15,USA,Organic
8081,2025-01-28,UK,Referral
8082,2025-11-29,Germany,Google Ads
8083,2025-01-01,USA,Referral
8084,2025-07-07,USA,Google Ads
8085,2025-02-25,India,Facebook
8086,2025-02-04,USA,Facebook
8087,2025-04-22,USA,Google Ads
8088,2025-10-13,UK,Google Ads
8089,2025-11-06,India,Facebook
8090,2025-02-05,India,Google Ads
8091,2025-08-05,USA,Google Ads
8092,2025-03-21,UK,Google Ads
8093,2025-11-10,Canada,Google Ads
8094,2025-03-24,Germany,Google Ads
8095,2025-03-06,India,Organic
8096,2025-11-21,UK,Organic
8097,2025-05-08,UK,Google Ads
8098,2025-11-03,USA,Google Ads
8099,2025-01-22,Germany,Organic
8100,2025-08-04,India,Google Ads
8101,2025-04-17,Canada,Organic
8102,2025-04-19,USA,Google Ads
8103,2025-12-23,India,Google Ads
8104,2025-06-30,India,Google Ads
8105,2025-12-22,UK,Google Ads
8106,2025-06-13,Germany,Organic
8107,2025-03-09,Canada,Google Ads
8108,2025-10-19,Germany,Referral
8109,2025-06-29,UK,Facebook
8110,2025-06-30,Canada,Referral
8111,2025-06-18,Canada,Google Ads
8112,2025-01-22,USA,Google Ads
8113,2025-03-07,Canada,Organic
8114,2025-01-21,India,Google Ads
8115,2025-04-10,Germany,Organic
8116,2025-10-27,Germany,Facebook
8117,2025-04-13,USA,Organic
8118,2025-02-16,Canada,Google Ads
8119,2025-02-08,UK,Organic
8120,2025-10-12,India,Organic
8121,2025-11-06,USA,Organic
8122,2025-03-31,Canada,Google Ads
8123,2025-03-26,UK,Referral
8124,2025-09-30,Canada,Referral
8125,2025-12-02,USA,Referral
8126,2025-07-07,UK,Organic
8127,2025-06-08,UK,Facebook
8128,2025-08-31,UK,Google Ads
8129,2025-03-14,UK,Referral
8130,2025-02-18,Canada,Referral
8131,2025-04-11,UK,Google Ads
8132,2025-01-02,Canada,Facebook
8133,2025-09-01,UK,Referral
8134,2025-06-25,UK,Google Ads
8135,2025-08-26,USA,Google Ads
8136,2025-02-28,Canada,Referral
8137,2025-12-19,Canada,Organic
8138,2025-04-09,Germany,Referral
8139,2025-12-25,USA,Google Ads
8140,2025-01-02,Canada,Google Ads
8141,2025-08-31,USA,Organic
8142,2025-10-24,USA,Facebook
8143,2025-07-30,USA,Google Ads
8144,2025-05-03,India,Referral
8145,2025-08-17,Canada,Referral
8146,2025-03-23,USA,Google Ads
8147,2025-05-24,India,Google Ads
8148,2025-05-20,India,Google Ads
8149,2025-01-29,UK,Facebook
8150,2025-09-27,UK,Google Ads
8151,2025-09-04,Canada,Facebook
8152,2025-01-12,UK,Facebook
8153,2025-12-21,Canada,Referral
8154,2025-12-03,India,Google Ads
8155,2025-04-16,India,Organic
8156,2025-02-01,Canada,Organic
8157,2025-03-15,UK,Organic
8158,2025-06-20,UK,Referral
8159,2025-12-03,Canada,Organic
8160,2025-03-10,Germany,Referral
8161,2025-10-28,UK,Google Ads
8162,2025-12-28,USA,Organic
8163,2025-05-17,UK,Facebook
8164,2025-04-10,Germany,Referral
8165,2025-05-26,India,Google Ads
8166,2025-01-09,India,Google Ads
8167,2025-03-03,India,Organic
8168,2025-07-04,UK,Google Ads
8169,2025-01-29,India,Organic
8170,2025-04-24,Germany,Referral
8171,2025-05-23,Germany,Referral
8172,2025-04-30,UK,Google Ads
8173,2025-06-19,USA,Google Ads
8174,2025-06-06,UK,Organic
8175,2025-12-01,India,Organic
8176,2025-12-15,UK,Organic
8177,2025-09-17,Germany,Organic
8178,2025-03-23,UK,Organic
8179,2025-08-30,UK,Google Ads
8180,2025-06-21,USA,Organic
8181,2025-08-19,Germany,Google Ads
8182,2025-07-27,Canada,Google Ads
8183,2025-03-16,Canada,Organic
8184,2025-09-27,Germany,Facebook
8185,2025-04-24,Canada,Organic
8186,2025-03-03,India,Facebook
8187,2025-12-28,Canada,Google Ads
8188,2025-11-16,India,Facebook
8189,2025-04-12,Germany,Organic
8190,2025-12-28,Canada,Google Ads
8191,2025-07-29,Canada,Organic
8192,2025-09-12,India,Organic
8193,2025-01-20,India,Facebook
8194,2025-02-27,UK,Referral
8195,2025-04-22,USA,Referral
8196,2025-11-09,Canada,Referral
8197,2025-07-15,USA,Organic
8198,2025-12-19,USA,Facebook
8199,2025-04-02,Canada,Facebook
8200,2025-02-21,India,Organic
8201,2025-10-20,UK,Google Ads
8202,2025-01-08,Germany,Organic
8203,2025-10-27,Canada,Facebook
8204,2025-04-08,Canada,Google Ads
8205,2025-08-24,Germany,Organic
8206,2025-03-10,USA,Google Ads
8207,2025-02-14,UK,Google Ads
8208,2025-05-17,USA,Referral
8209,2025-08-22,Germany,Facebook
8210,2025-02-01,Germany,Facebook
8211,2025-10-16,UK,Google Ads
8212,2025-05-06,Germany,Facebook
8213,2025-03-08,Germany,Google Ads
8214,2025-01-30,UK,Organic
8215,2025-04-24,Canada,Organic
8216,2025-07-23,USA,Referral
8217,2025-01-29,Canada,Google Ads
8218,2025-05-11,Canada,Organic
8219,2025-07-04,USA,Organic
8220,2025-09-10,Canada,Google Ads
8221,2025-10-13,UK,Google Ads
8222,2025-03-03,USA,Organic
8223,2025-01-03,India,Organic
8224,2025-03-09,Canada,Facebook
8225,2025-01-25,Germany,Google Ads
8226,2025-06-28,USA,Facebook
8227,2025-05-21,India,Facebook
8228,2025-08-19,Germany,Facebook
8229,2025-10-27,India,Facebook
8230,2025-06-12,Canada,Organic
8231,2025-11-07,Germany,Organic
8232,2025-05-10,Canada,Organic
8233,2025-09-03,Germany,Organic
8234,2025-10-24,USA,Google Ads
8235,2025-06-21,UK,Facebook
8236,2025-03-05,UK,Google Ads
8237,2025-01-31,India,Facebook
8238,2025-02-16,Germany,Referral
8239,2025-05-10,Canada,Organic
8240,2025-12-18,USA,Google Ads
8241,2025-11-29,USA,Google Ads
8242,2025-04-20,USA,Google Ads
8243,2025-03-10,UK,Google Ads
8244,2025-02-27,Canada,Facebook
8245,2025-04-16,USA,Facebook
8246,2025-10-27,USA,Google Ads
8247,2025-11-26,India,Google Ads
8248,2025-09-13,Germany,Organic
8249,2025-11-08,Germany,Organic
8250,2025-06-20,Germany,Organic
8251,2025-06-11,India,Google Ads
8252,2025-10-13,UK,Organic
8253,2025-03-12,India,Organic
8254,2025-09-12,USA,Google Ads
8255,2025-02-24,Canada,Google Ads
8256,2025-11-19,USA,Facebook
8257,2025-01-03,USA,Facebook
8258,2025-01-26,Canada,Google Ads
8259,2025-11-09,Germany,Organic
8260,2025-05-06,India,Google Ads
8261,2025-02-22,UK,Facebook
8262,2025-07-17,USA,Facebook
8263,2025-10-26,USA,Facebook
8264,2025-07-07,UK,Referral
8265,2025-07-05,India,Referral
8266,2025-11-01,USA,Google Ads
8267,2025-10-25,UK,Facebook
8268,2025-07-23,USA,Organic
8269,2025-01-11,Germany,Facebook
8270,2025-12-25,Germany,Organic
8271,2025-12-20,USA,Referral
8272,2025-05-26,USA,Organic
8273,2025-03-26,Germany,Google Ads
8274,2025-04-10,USA,Organic
8275,2025-04-14,India,Referral
8276,2025-02-15,India,Organic
8277,2025-02-13,Canada,Facebook
8278,2025-10-05,India,Referral
8279,2025-06-30,USA,Referral
8280,2025-07-06,USA,Referral
8281,2025-04-24,UK,Facebook
8282,2025-09-12,India,Organic
8283,2025-01-30,Germany,Organic
8284,2025-09-21,Germany,Google Ads
8285,2025-04-08,Canada,Facebook
8286,2025-11-09,UK,Organic
8287,2025-11-25,Germany,Referral
8288,2025-04-25,Canada,Referral
8289,2025-10-03,India,Google Ads
8290,2025-10-08,UK,Facebook
8291,2025-10-02,UK,Facebook
8292,2025-09-18,USA,Referral
8293,2025-11-27,India,Google Ads
8294,2025-07-26,UK,Organic
8295,2025-11-24,Canada,Organic
8296,2025-07-30,Germany,Referral
8297,2025-08-03,India,Facebook
8298,2025-02-09,India,Organic
8299,2025-01-26,UK,Referral
8300,2025-01-27,UK,Organic
8301,2025-07-09,UK,Google Ads
8302,2025-03-24,Canada,Google Ads
8303,2025-06-19,USA,Organic
8304,2025-06-16,UK,Facebook
8305,2025-07-07,USA,Organic
8306,2025-06-18,USA,Organic
8307,2025-10-16,India,Referral
8308,2025-08-17,Germany,Facebook
8309,2025-04-07,Germany,Organic
8310,2025-01-16,Canada,Google Ads
8311,2025-10-06,Canada,Facebook
8312,2025-05-15,Germany,Google Ads
8313,2025-01-26,Germany,Organic
8314,2025-12-18,India,Organic
8315,2025-01-12,India,Google Ads
8316,2025-03-13,Germany,Facebook
8317,2025-05-13,UK,Organic
8318,2025-04-16,UK,Organic
8319,2025-08-08,India,Organic
8320,2025-06-26,USA,Referral
8321,2025-10-09,Germany,Referral
8322,2025-05-13,Canada,Facebook
8323,2025-01-22,UK,Facebook
8324,2025-09-26,USA,Organic
8325,2025-06-10,UK,Organic
8326,2025-04-17,USA,Facebook
8327,2025-10-06,Germany,Organic
8328,2025-12-19,Germany,Google Ads
8329,2025-08-23,Germany,Referral
8330,2025-01-18,India,Organic
8331,2025-08-30,USA,Facebook
8332,2025-04-27,Canada,Facebook
8333,2025-10-13,Canada,Google Ads
8334,2025-10-09,Germany,Organic
8335,2025-05-24,Canada,Organic
8336,2025-07-24,UK,Organic
8337,2025-02-08,USA,Google Ads
8338,2025-06-03,USA,Google Ads
8339,2025-06-25,USA,Facebook
8340,2025-08-29,UK,Google Ads
8341,2025-05-14,India,Facebook
8342,2025-02-15,UK,Google Ads
8343,2025-02-19,USA,Facebook
8344,2025-06-15,USA,Organic
8345,2025-04-16,USA,Referral
8346,2025-08-04,Canada,Facebook
8347,2025-05-26,India,Organic
8348,2025-03-13,UK,Google Ads
8349,2025-11-26,USA,Facebook
8350,2025-09-30,Germany,Referral
8351,2025-09-04,India,Google Ads
8352,2025-07-05,Germany,Google Ads
8353,2025-03-11,India,Google Ads
8354,2025-05-30,USA,Facebook
8355,2025-09-03,India,Organic
8356,2025-09-19,India,Google Ads
8357,2025-01-26,USA,Google Ads
8358,2025-05-20,Germany,Referral
8359,2025-04-09,Germany,Facebook
8360,2025-10-05,Canada,Facebook
8361,2025-02-20,Germany,Referral
8362,2025-05-31,Germany,Facebook
8363,2025-04-14,India,Referral
8364,2025-03-30,Canada,Referral
8365,2025-05-21,USA,Google Ads
8366,2025-08-01,USA,Facebook
8367,2025-08-21,UK,Facebook
8368,2025-07-02,Canada,Referral
8369,2025-09-08,India,Facebook
8370,2025-01-09,UK,Organic
8371,2025-03-20,UK,Referral
8372,2025-02-21,USA,Organic
8373,2025-09-26,Germany,Referral
8374,2025-08-14,India,Organic
8375,2025-02-20,Canada,Referral
8376,2025-07-05,UK,Google Ads
8377,2025-02-03,India,Organic
8378,2025-10-18,USA,Organic
8379,2025-08-18,UK,Facebook
8380,2025-05-11,UK,Google Ads
8381,2025-04-30,USA,Organic
8382,2025-11-22,USA,Google Ads
8383,2025-09-04,USA,Facebook
8384,2025-07-11,India,Facebook
8385,2025-11-19,India,Referral
8386,2025-07-29,India,Google Ads
8387,2025-04-13,Germany,Organic
8388,2025-11-25,UK,Google Ads
8389,2025-05-13,India,Facebook
8390,2025-11-19,Germany,Facebook
8391,2025-05-19,UK,Organic
8392,2025-05-01,India,Organic
8393,2025-04-04,USA,Organic
8394,2025-05-09,Canada,Organic
8395,2025-04-01,India,Facebook
8396,2025-04-02,Canada,Organic
8397,2025-03-04,India,Facebook
8398,2025-01-29,USA,Google Ads
8399,2025-07-29,Canada,Referral
8400,2025-01-12,Germany,Referral
8401,2025-11-29,USA,Facebook
8402,2025-10-24,Canada,Referral
8403,2025-05-10,Canada,Organic
8404,2025-10-20,USA,Facebook
8405,2025-06-22,USA,Facebook
8406,2025-07-27,USA,Referral
8407,2025-01-24,UK,Organic
8408,2025-04-09,Germany,Facebook
8409,2025-12-22,India,Organic
8410,2025-05-19,Canada,Organic
8411,2025-11-10,India,Facebook
8412,2025-06-23,USA,Organic
8413,2025-01-29,Germany,Facebook
8414,2025-05-23,Germany,Organic
8415,2025-11-12,UK,Referral
8416,2025-12-17,USA,Referral
8417,2025-02-11,Canada,Organic
8418,2025-10-26,UK,Referral
8419,2025-07-27,USA,Referral
8420,2025-11-26,UK,Google Ads
8421,2025-07-11,India,Referral
8422,2025-06-09,USA,Google Ads
8423,2025-03-05,Canada,Facebook
8424,2025-08-31,Canada,Organic
8425,2025-09-15,USA,Facebook
8426,2025-06-01,UK,Facebook
8427,2025-08-03,Germany,Organic
8428,2025-11-18,USA,Google Ads
8429,2025-06-15,Canada,Referral
8430,2025-01-31,India,Facebook
8431,2025-08-20,Canada,Referral
8432,2025-10-09,Germany,Facebook
8433,2025-01-29,Canada,Organic
8434,2025-07-14,Germany,Facebook
8435,2025-11-30,USA,Organic
8436,2025-09-13,Canada,Google Ads
8437,2025-10-08,UK,Facebook
8438,2025-10-31,UK,Google Ads
8439,2025-11-17,Canada,Organic
8440,2025-11-19,Canada,Referral
8441,2025-12-12,India,Google Ads
8442,2025-10-21,Canada,Organic
8443,2025-03-28,India,Organic
8444,2025-05-29,India,Google Ads
8445,2025-09-06,India,Google Ads
8446,2025-11-17,India,Google Ads
8447,2025-10-10,USA,Google Ads
8448,2025-12-28,UK,Google Ads
8449,2025-07-17,India,Facebook
8450,2025-02-13,UK,Facebook
8451,2025-12-22,India,Organic
8452,2025-01-28,UK,Organic
8453,2025-01-17,Canada,Organic
8454,2025-05-07,Canada,Organic
8455,2025-06-17,UK,Facebook
8456,2025-09-01,India,Facebook
8457,2025-03-17,USA,Facebook
8458,2025-08-19,UK,Organic
8459,2025-07-23,Germany,Referral
8460,2025-09-05,USA,Google Ads
8461,2025-10-29,Germany,Facebook
8462,2025-08-02,UK,Organic
8463,2025-08-03,India,Organic
8464,2025-06-07,Germany,Google Ads
8465,2025-03-10,UK,Google Ads
8466,2025-03-26,USA,Referral
8467,2025-09-24,India,Google Ads
8468,2025-03-10,Germany,Organic
8469,2025-04-09,UK,Referral
8470,2025-12-13,India,Referral
8471,2025-08-04,India,Google Ads
8472,2025-06-10,Canada,Facebook
8473,2025-04-04,India,Google Ads
8474,2025-06-23,UK,Organic
8475,2025-06-14,USA,Organic
8476,2025-04-25,Canada,Referral
8477,2025-08-08,UK,Facebook
8478,2025-01-31,UK,Organic
8479,2025-01-11,UK,Facebook
8480,2025-12-09,Germany,Google Ads
8481,2025-05-10,Germany,Facebook
8482,2025-04-15,USA,Google Ads
8483,2025-01-27,UK,Organic
8484,2025-08-15,Germany,Facebook
8485,2025-01-02,Germany,Google Ads
8486,2025-12-25,Germany,Facebook
8487,2025-04-11,USA,Google Ads
8488,2025-01-21,USA,Google Ads
8489,2025-02-27,UK,Referral
8490,2025-06-29,Canada,Referral
8491,2025-12-07,UK,Google Ads
8492,2025-12-15,Germany,Organic
8493,2025-01-20,Germany,Facebook
8494,2025-09-12,India,Facebook
8495,2025-11-13,UK,Organic
8496,2025-02-07,Germany,Google Ads
8497,2025-05-28,Germany,Google Ads
8498,2025-01-25,Canada,Google Ads
8499,2025-05-01,India,Google Ads
8500,2025-01-26,UK,Google Ads
8501,2025-06-18,USA,Facebook
8502,2025-11-19,UK,Facebook
8503,2025-08-13,UK,Organic
8504,2025-01-01,Canada,Facebook
8505,2025-11-03,UK,Google Ads
8506,2025-09-18,Canada,Google Ads
8507,2025-01-13,Canada,Referral
8508,2025-02-17,Germany,Google Ads
8509,2025-11-09,USA,Referral
8510,2025-10-18,Canada,Facebook
8511,2025-11-28,India,Referral
8512,2025-04-04,India,Facebook
8513,2025-09-18,USA,Google Ads
8514,2025-10-05,Canada,Facebook
8515,2025-12-25,USA,Organic
8516,2025-07-24,Germany,Organic
8517,2025-07-04,India,Facebook
8518,2025-06-24,UK,Google Ads
8519,2025-11-05,India,Organic
8520,2025-03-10,Canada,Referral
8521,2025-04-14,USA,Referral
8522,2025-09-03,India,Organic
8523,2025-06-10,UK,Google Ads
8524,2025-07-19,UK,Google Ads
8525,2025-08-04,USA,Organic
8526,2025-07-31,USA,Organic
8527,2025-01-16,India,Referral
8528,2025-11-28,Canada,Organic
8529,2025-07-24,Germany,Referral
8530,2025-12-31,UK,Organic
8531,2025-02-08,USA,Organic
8532,2025-03-30,Germany,Organic
8533,2025-09-13,Germany,Google Ads
8534,2025-09-11,Germany,Organic
8535,2025-08-04,Canada,Referral
8536,2025-10-30,USA,Google Ads
8537,2025-06-21,UK,Organic
8538,2025-05-17,USA,Facebook
8539,2025-06-27,India,Organic
8540,2025-03-18,UK,Organic
8541,2025-07-07,USA,Referral
8542,2025-01-15,UK,Organic
8543,2025-10-19,India,Facebook
8544,2025-11-15,UK,Google Ads
8545,2025-11-21,Germany,Organic
8546,2025-08-02,Canada,Facebook
8547,2025-07-27,India,Organic
8548,2025-06-18,UK,Google Ads
8549,2025-11-26,India,Referral
8550,2025-10-07,Germany,Facebook
8551,2025-11-01,Canada,Referral
8552,2025-05-26,India,Organic
8553,2025-09-20,Germany,Google Ads
8554,2025-01-04,Germany,Organic
8555,2025-03-31,Germany,Referral
8556,2025-03-01,UK,Organic
8557,2025-11-07,USA,Facebook
8558,2025-01-16,India,Referral
8559,2025-08-15,USA,Google Ads
8560,2025-01-29,Germany,Facebook
8561,2025-05-31,USA,Organic
8562,2025-09-02,Germany,Google Ads
8563,2025-09-27,Germany,Facebook
8564,2025-03-20,Canada,Organic
8565,2025-10-16,Canada,Organic
8566,2025-06-02,USA,Google Ads
8567,2025-10-04,India,Organic
8568,2025-10-06,USA,Organic
8569,2025-02-26,India,Organic
8570,2025-07-05,USA,Organic
8571,2025-04-03,UK,Google Ads
8572,2025-10-03,UK,Organic
8573,2025-06-07,India,Organic
8574,2025-10-02,Canada,Organic
8575,2025-06-30,India,Facebook
8576,2025-12-25,USA,Facebook
8577,2025-03-18,Germany,Facebook
8578,2025-05-31,UK,Organic
8579,2025-08-26,Germany,Facebook
8580,2025-10-16,UK,Facebook
8581,2025-08-19,USA,Organic
8582,2025-01-18,UK,Organic
8583,2025-03-14,India,Google Ads
8584,2025-07-08,Germany,Referral
8585,2025-01-17,Germany,Google Ads
8586,2025-01-19,USA,Facebook
8587,2025-08-07,Germany,Organic
8588,2025-11-22,USA,Google Ads
8589,2025-04-30,Canada,Referral
8590,2025-04-11,India,Facebook
8591,2025-02-03,UK,Google Ads
8592,2025-03-25,UK,Organic
8593,2025-07-15,UK,Organic
8594,2025-11-26,Canada,Referral
8595,2025-07-21,India,Facebook
8596,2025-12-10,Germany,Google Ads
8597,2025-12-07,Germany,Google Ads
8598,2025-01-11,India,Organic
8599,2025-12-13,India,Organic
8600,2025-08-06,UK,Referral
8601,2025-09-10,Germany,Organic
8602,2025-08-10,India,Referral
8603,2025-03-21,Germany,Referral
8604,2025-01-07,India,Facebook
8605,2025-09-29,USA,Google Ads
8606,2025-08-15,UK,Google Ads
8607,2025-01-16,India,Facebook
8608,2025-01-12,Canada,Facebook
8609,2025-10-18,India,Google Ads
8610,2025-08-29,USA,Facebook
8611,2025-01-21,Canada,Facebook
8612,2025-06-27,Canada,Google Ads
8613,2025-08-16,India,Facebook
8614,2025-09-30,USA,Google Ads
8615,2025-10-15,Canada,Facebook
8616,2025-10-24,UK,Google Ads
8617,2025-05-14,UK,Organic
8618,2025-10-10,Germany,Google Ads
8619,2025-06-02,Germany,Referral
8620,2025-03-07,USA,Organic
8621,2025-05-17,Canada,Facebook
8622,2025-04-02,UK,Facebook
8623,2025-11-13,UK,Facebook
8624,2025-09-16,USA,Google Ads
8625,2025-04-13,Canada,Organic
8626,2025-02-24,USA,Referral
8627,2025-09-14,India,Referral
8628,2025-04-11,UK,Organic
8629,2025-07-17,USA,Facebook
8630,2025-10-28,USA,Facebook
8631,2025-08-14,India,Organic
8632,2025-08-25,Germany,Organic
8633,2025-01-26,UK,Facebook
8634,2025-05-01,USA,Referral
8635,2025-07-01,UK,Facebook
8636,2025-07-18,Germany,Facebook
8637,2025-10-29,USA,Referral
8638,2025-09-12,India,Referral
8639,2025-05-02,UK,Organic
8640,2025-01-31,India,Facebook
8641,2025-11-11,Germany,Google Ads
8642,2025-10-12,Germany,Google Ads
8643,2025-04-16,UK,Organic
8644,2025-08-12,Germany,Facebook
8645,2025-09-30,Canada,Organic
8646,2025-08-20,UK,Facebook
8647,2025-09-13,Canada,Facebook
8648,2025-01-24,Germany,Organic
8649,2025-04-19,UK,Referral
8650,2025-07-10,Canada,Google Ads
8651,2025-12-13,Germany,Organic
8652,2025-01-25,USA,Facebook
8653,2025-07-06,USA,Organic
8654,2025-10-15,India,Referral
8655,2025-04-26,USA,Facebook
8656,2025-12-04,Canada,Google Ads
8657,2025-02-06,USA,Google Ads
8658,2025-10-09,UK,Google Ads
8659,2025-05-17,UK,Organic
8660,2025-08-15,UK,Google Ads
8661,2025-11-16,USA,Google Ads
8662,2025-11-24,USA,Organic
8663,2025-07-01,India,Organic
8664,2025-12-28,Germany,Facebook
8665,2025-03-27,India,Organic
8666,2025-02-22,Canada,Organic
8667,2025-12-14,UK,Google Ads
8668,2025-12-21,USA,Organic
8669,2025-08-23,Germany,Organic
8670,2025-09-24,Germany,Facebook
8671,2025-10-14,USA,Organic
8672,2025-04-10,India,Organic
8673,2025-03-28,Germany,Organic
8674,2025-01-15,India,Organic
8675,2025-04-11,USA,Organic
8676,2025-06-14,India,Organic
8677,2025-01-29,UK,Organic
8678,2025-04-24,USA,Facebook
8679,2025-04-17,USA,Google Ads
8680,2025-12-30,Germany,Facebook
8681,2025-05-10,Germany,Google Ads
8682,2025-03-25,Germany,Facebook
8683,2025-09-28,UK,Facebook
8684,2025-09-01,UK,Referral
8685,2025-08-02,Canada,Referral
8686,2025-11-02,USA,Organic
8687,2025-06-15,Germany,Referral
8688,2025-10-06,USA,Referral
8689,2025-02-28,India,Referral
8690,2025-03-31,UK,Google Ads
8691,2025-11-27,Canada,Facebook
8692,2025-07-13,India,Facebook
8693,2025-05-03,USA,Google Ads
8694,2025-05-16,UK,Organic
8695,2025-05-19,Germany,Google Ads
8696,2025-08-17,India,Facebook
8697,2025-10-01,UK,Google Ads
8698,2025-02-19,USA,Facebook
8699,2025-04-28,USA,Organic
8700,2025-07-21,India,Organic
8701,2025-07-10,India,Facebook
8702,2025-12-30,India,Organic
8703,2025-11-19,Canada,Organic
8704,2025-06-30,Germany,Organic
8705,2025-03-19,UK,Facebook
8706,2025-03-16,USA,Google Ads
8707,2025-10-22,USA,Google Ads
8708,2025-10-08,Germany,Organic
8709,2025-01-21,India,Facebook
8710,2025-06-20,India,Google Ads
8711,2025-01-15,USA,Google Ads
8712,2025-07-30,Germany,Organic
8713,2025-02-17,USA,Organic
8714,2025-03-27,India,Facebook
8715,2025-05-29,UK,Organic
8716,2025-07-07,India,Google Ads
8717,2025-11-02,UK,Facebook
8718,2025-05-31,Canada,Facebook
8719,2025-05-21,Germany,Facebook
8720,2025-03-10,Canada,Referral
8721,2025-09-17,India,Organic
8722,2025-11-30,Germany,Organic
8723,2025-01-09,India,Google Ads
